TransactionID,CustomerID,Customer name,Product name,catogory,ProductID,TransactionDate,Quantity,TotalValue,Price,Region
T00214,C0056,Erika Fernandez,SoundWave Cookbook,Books,P024,2/18/2024 5:49,2,677.32,338.66,Asia
T00249,C0075,Misty Higgins,SoundWave Cookbook,Books,P024,12-10-2024 21:53,3,1015.98,338.66,Europe
T00528,C0053,Albert Burke,SoundWave Cookbook,Books,P024,8/28/2024 4:01,4,1354.64,338.66,Europe
T00817,C0108,David Davis,SoundWave Cookbook,Books,P024,10-02-2024 22:07,2,677.32,338.66,South America
T00847,C0004,Kathleen Rodriguez,SoundWave Cookbook,Books,P024,10/24/2024 16:28,1,338.66,338.66,South America
T00219,C0019,Brandon Rodriguez,BookWorld Bluetooth Speaker,Electronics,P008,8/22/2024 23:44,1,146.85,146.85,Europe
T00385,C0072,Sarah Scott,BookWorld Bluetooth Speaker,Electronics,P008,3/16/2024 16:23,2,293.7,146.85,North America
T00611,C0084,Belinda Garner,BookWorld Bluetooth Speaker,Electronics,P008,12/16/2024 14:32,2,293.7,146.85,Asia
T00660,C0057,Elizabeth Nguyen,BookWorld Bluetooth Speaker,Electronics,P008,9/23/2024 16:46,3,440.55,146.85,Europe
T00701,C0175,Matthew Johnson,BookWorld Bluetooth Speaker,Electronics,P008,7/27/2024 5:05,2,293.7,146.85,Asia
T00757,C0022,Teresa Esparza,BookWorld Bluetooth Speaker,Electronics,P008,09-03-2024 03:11,2,293.7,146.85,Asia
T00781,C0182,Joshua Preston,BookWorld Bluetooth Speaker,Electronics,P008,05-06-2024 19:24,1,146.85,146.85,Europe
T00934,C0154,Robert Sharp,BookWorld Bluetooth Speaker,Electronics,P008,9/19/2024 14:18,2,293.7,146.85,North America
T00963,C0199,Andrea Jenkins,BookWorld Bluetooth Speaker,Electronics,P008,10/26/2024 0:01,2,293.7,146.85,Europe
T01000,C0004,Kathleen Rodriguez,BookWorld Bluetooth Speaker,Electronics,P008,2/28/2024 10:16,2,293.7,146.85,South America
T00238,C0031,Tina Miller,HomeSense Rug,Home Decor,P091,08-11-2024 00:11,2,445.9,222.95,South America
T00257,C0051,Nicholas Ellis,HomeSense Rug,Home Decor,P091,08-10-2024 00:39,1,222.95,222.95,Europe
T00260,C0059,Mrs. Kimberly Wright,HomeSense Rug,Home Decor,P091,3/23/2024 8:29,4,891.8,222.95,North America
T00384,C0073,Heidi Johnson,HomeSense Rug,Home Decor,P091,02-04-2024 15:35,4,891.8,222.95,Europe
T00646,C0036,Brian Aguilar DDS,HomeSense Rug,Home Decor,P091,1/23/2024 12:53,3,668.85,222.95,North America
T00793,C0054,Bruce Rhodes,HomeSense Rug,Home Decor,P091,10-07-2024 17:48,3,668.85,222.95,Asia
T00798,C0015,Tina Duran,HomeSense Rug,Home Decor,P091,9/21/2024 1:39,3,668.85,222.95,North America
T00241,C0109,Abigail Jones,TechPro T-Shirt,Clothing,P071,07-08-2024 16:06,3,382.08,127.36,North America
T00441,C0133,Gwendolyn Carter,TechPro T-Shirt,Clothing,P071,02-03-2024 08:15,4,509.44,127.36,South America
T00559,C0134,Theresa Gonzalez,TechPro T-Shirt,Clothing,P071,4/28/2024 14:16,1,127.36,127.36,Asia
T00591,C0161,Jessica Warren,TechPro T-Shirt,Clothing,P071,07-05-2024 10:29,3,382.08,127.36,Asia
T00675,C0002,Elizabeth Lutz,TechPro T-Shirt,Clothing,P071,12-03-2024 01:41,2,254.72,127.36,Asia
T00777,C0049,Jason Yates,TechPro T-Shirt,Clothing,P071,1/14/2024 4:59,2,254.72,127.36,North America
T00890,C0176,Nicole Booth,TechPro T-Shirt,Clothing,P071,02-02-2024 14:46,4,509.44,127.36,North America
T00980,C0147,Hunter Fuller,TechPro T-Shirt,Clothing,P071,3/30/2024 9:01,1,127.36,127.36,South America
T00244,C0158,Wendy Browning,SoundWave Laptop,Electronics,P098,01-04-2024 14:19,1,299.93,299.93,South America
T00302,C0051,Nicholas Ellis,SoundWave Laptop,Electronics,P098,7/23/2024 12:30,1,299.93,299.93,Europe
T00412,C0126,Caitlin Brown,SoundWave Laptop,Electronics,P098,11-08-2024 14:50,2,599.86,299.93,South America
T00543,C0127,Kathryn Stevens,SoundWave Laptop,Electronics,P098,9/20/2024 8:12,3,899.79,299.93,Europe
T00654,C0054,Bruce Rhodes,SoundWave Laptop,Electronics,P098,07-07-2024 12:28,4,1199.72,299.93,Asia
T00849,C0115,Joshua Hamilton,SoundWave Laptop,Electronics,P098,1/31/2024 9:08,2,599.86,299.93,Asia
T00978,C0041,Lindsey Deleon,SoundWave Laptop,Electronics,P098,12/15/2024 21:18,3,899.79,299.93,Europe
T00253,C0155,Michelle Brown,SoundWave Bluetooth Speaker,Electronics,P026,11-11-2024 03:36,4,257.52,64.38,South America
T00290,C0162,Edwin Watson,SoundWave Bluetooth Speaker,Electronics,P026,1/29/2024 11:31,4,257.52,64.38,Asia
T00338,C0091,Lisa Kirk,SoundWave Bluetooth Speaker,Electronics,P026,5/28/2024 17:40,2,128.76,64.38,South America
T00557,C0008,David Li,SoundWave Bluetooth Speaker,Electronics,P026,03-11-2024 03:22,2,128.76,64.38,North America
T00562,C0121,Mark Atkinson,SoundWave Bluetooth Speaker,Electronics,P026,07-06-2024 11:32,1,64.38,64.38,Europe
T00578,C0143,Brian Parker,SoundWave Bluetooth Speaker,Electronics,P026,3/30/2024 23:37,3,193.14,64.38,Asia
T00927,C0091,Lisa Kirk,SoundWave Bluetooth Speaker,Electronics,P026,4/22/2024 18:28,3,193.14,64.38,South America
T00307,C0044,Kenneth Alexander,SoundWave T-Shirt,Clothing,P045,5/30/2024 18:15,4,1927.12,481.78,Europe
T00502,C0181,Alexander Barker,SoundWave T-Shirt,Clothing,P045,04-12-2024 14:44,1,481.78,481.78,South America
T00598,C0149,Tina Wilson,SoundWave T-Shirt,Clothing,P045,5/24/2024 9:32,2,963.56,481.78,Europe
T00621,C0099,Rodney Eaton,SoundWave T-Shirt,Clothing,P045,4/19/2024 5:04,2,963.56,481.78,South America
T00625,C0124,Lindsay Perez,SoundWave T-Shirt,Clothing,P045,07-02-2024 09:34,2,963.56,481.78,Europe
T00663,C0054,Bruce Rhodes,SoundWave T-Shirt,Clothing,P045,4/23/2024 11:07,3,1445.34,481.78,Asia
T00734,C0132,Lisa Jackson,SoundWave T-Shirt,Clothing,P045,9/29/2024 16:20,2,963.56,481.78,Europe
T00947,C0022,Teresa Esparza,SoundWave T-Shirt,Clothing,P045,08-11-2024 12:13,2,963.56,481.78,Asia
T00318,C0098,Laura Gilbert,BookWorld Sweater,Clothing,P046,01-09-2024 16:35,1,366.07,366.07,North America
T00380,C0135,Toni Weaver,BookWorld Sweater,Clothing,P046,01-04-2024 16:40,4,1464.28,366.07,Europe
T00464,C0188,Anna Ball,BookWorld Sweater,Clothing,P046,5/16/2024 11:23,2,732.14,366.07,South America
T00500,C0145,Wayne Stone,BookWorld Sweater,Clothing,P046,6/17/2024 14:12,3,1098.21,366.07,Asia
T00603,C0108,David Davis,BookWorld Sweater,Clothing,P046,5/15/2024 16:06,3,1098.21,366.07,South America
T00769,C0011,Bryan Mathews,BookWorld Sweater,Clothing,P046,02-06-2024 14:46,4,1464.28,366.07,South America
T00900,C0173,Francisco Young,BookWorld Sweater,Clothing,P046,09-01-2024 18:30,4,1464.28,366.07,Asia
T00943,C0133,Gwendolyn Carter,BookWorld Sweater,Clothing,P046,01-01-2024 10:21,1,366.07,366.07,South America
T00379,C0004,Kathleen Rodriguez,ActiveWear Smartwatch,Electronics,P077,12/23/2024 14:13,4,1062.04,265.51,South America
T00418,C0184,Tina Jacobs,ActiveWear Smartwatch,Electronics,P077,01-03-2024 02:43,2,531.02,265.51,South America
T00549,C0093,Nancy Walker,ActiveWear Smartwatch,Electronics,P077,9/16/2024 2:11,2,531.02,265.51,Asia
T00624,C0105,Ryan Hampton,ActiveWear Smartwatch,Electronics,P077,08-03-2024 23:04,4,1062.04,265.51,Europe
T00778,C0175,Matthew Johnson,ActiveWear Smartwatch,Electronics,P077,7/18/2024 11:21,4,1062.04,265.51,Asia
T00920,C0090,Charles Hamilton,ActiveWear Smartwatch,Electronics,P077,4/26/2024 11:22,1,265.51,265.51,Asia
T00396,C0067,Carl Gonzalez,SoundWave Smartwatch,Electronics,P037,4/14/2024 14:12,2,919.72,459.86,North America
T00408,C0054,Bruce Rhodes,SoundWave Smartwatch,Electronics,P037,8/15/2024 3:03,2,919.72,459.86,Asia
T00496,C0118,Jacob Holt,SoundWave Smartwatch,Electronics,P037,10/24/2024 8:30,1,459.86,459.86,South America
T00759,C0059,Mrs. Kimberly Wright,SoundWave Smartwatch,Electronics,P037,06-04-2024 02:15,3,1379.58,459.86,North America
T00922,C0018,Tyler Haynes,SoundWave Smartwatch,Electronics,P037,04-05-2024 13:05,4,1839.44,459.86,North America
T00959,C0115,Joshua Hamilton,SoundWave Smartwatch,Electronics,P037,9/29/2024 10:16,2,919.72,459.86,Asia
T00992,C0024,Michele Cooley,SoundWave Smartwatch,Electronics,P037,4/21/2024 10:52,1,459.86,459.86,North America
